ArchiveEntry,ExtractedPath,Bytes,SHA256,DurationSeconds,Codec,SampleRate,Channels,Classification,SelectedOrExistingPath,Inspection,Notes
UI/예전거 임시분리/ui_launch_new_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch_new_01.wav,133756,5016623cf8b35b50eda5d0e8feeb4b6c05a162bb9ead5b5daf77e97f3884de28,1.515079,pcm_s16le,44100,1,Already present in project - no duplicate selected,06_Audio/SFX/Radar/radar_scan_pulse_new_01.wav,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/ui_launch_new_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch_new_01.wav.meta,485,a3bd6d99c5b008b2a6bb683a94d8d67024c0c5e14ba58a0990099d12b2affc8e,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_launch_new_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch_new_02.wav,108770,fa8e731bfcdced56ba20767ca8649e6b04ce07fe2ff239e7c52add43c44db022,1.23102,pcm_s16le,44100,1,Already present in project - no duplicate selected,06_Audio/SFX/Radar/radar_charge_start_02.wav,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/ui_launch_new_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_launch_new_02.wav.meta,485,221ed1f5784c22d8d96c91c3a11b0f8b5dd102aaceffb9196c2c0bad24aadab8,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_panel_close.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_close.wav,71684,e10a241365cdf2c841d6e7f1f2d73bb3fc91d641cf3de12c103106f842b6f3a7,0.24825,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_panel_close.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_close.wav.meta,485,8d63ee815159b3ee22c22582345b6da8ca8d32f524b1ec80315349857fda025f,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_panel_close_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_close_02.wav,77018,6805d9688416fe858504b49710710d82f89753be09882e34bf48cdc8bdab6902,0.266771,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_panel_close_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_close_02.wav.meta,485,8dd6262935a65d36837ae129a1ad92ecfd0ace5aff166e7bf68f24ff2f06d4a7,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_panel_close_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_close_03.wav,48464,4d2916235d0fb28f4c30462cea2283be36a5d3d75aa66132a650d4afaefd8ae9,0.167625,pcm_s24le,48000,2,Already present in project - no duplicate selected,06_Audio/SFX/Radar/radar_close_02.wav,Metadata/source provenance; not auditioned,
UI/예전거 임시분리/ui_panel_close_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_close_03.wav.meta,485,6c1e084271381f135b0611894eabf3306048be5e0eddaed997ddd249a81ba0e3,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_panel_open.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_open.wav,104272,2bb1e412af77688c3d53a53408b5143c9fa2ce2b1c62f8239749af7f497e7dcc,0.361375,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_panel_open.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_open.wav.meta,485,e5f18ebea195a4ed8daadbcc144b2c4c050ab3b372361777f947e918300a0981,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_panel_open_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_open_02.wav,76192,f7f567854a857eba20ec9369d76cd393a13fa63230da076efe18ed13596cbc56,0.263875,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_panel_open_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_open_02.wav.meta,485,b8cda58b5ac3cab95e57b7401b5ab7b0557e2b65bdb041ca815047607d9ef2a4,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_panel_open_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_open_03.wav,107782,b65e2abe2f6d49129487756c8f20e1818e1a58c9c99f5925b92756530b51db59,0.373563,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_panel_open_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_panel_open_03.wav.meta,485,d3d7e4bbfc86c04153b81b279dc7e426c092fbe284234d45b8ce7caf73d161ff,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_pause_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_pause_01.wav,107782,b65e2abe2f6d49129487756c8f20e1818e1a58c9c99f5925b92756530b51db59,0.373563,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_pause_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_pause_01.wav.meta,485,eb502eb326a2d4e5a123df4439e7f804444c220bbd88ad7bbe8cb3bf2b3cc5f9,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_pause_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_pause_02.wav,76192,f7f567854a857eba20ec9369d76cd393a13fa63230da076efe18ed13596cbc56,0.263875,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_pause_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_pause_02.wav.meta,485,b21d947d27813880a8fdb3f921c6549a4b4788f9663e829b82899452261102db,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_settings_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_settings_01.wav,104272,2bb1e412af77688c3d53a53408b5143c9fa2ce2b1c62f8239749af7f497e7dcc,0.361375,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_settings_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_settings_01.wav.meta,485,ce592e53576988a7953467bf6baa8fb0b75b528960b1ba49453f049ec9132c3a,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_settings_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_settings_02.wav,137980,b1ea009c27f526fdf4397538497e7df367832fb83c6dab26b218370f286eada3,0.478417,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/tab_status_open.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/ui_settings_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_settings_02.wav.meta,485,7962f9253ecb438eea97c410a2bbb02b2afef3ba5ed02c41091141aa1a869669,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_unlock_01.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_unlock_01.wav,63660,8aa070eb9bbf6cffaad76a957e586b4f84788e385d40d91c753ef9033d5fee21,0.719841,pcm_s16le,44100,1,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_unlock_01.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_unlock_01.wav.meta,485,d1df48fa190f4bacdd3788648ab547ef19ea8a6bbde18a8a2e05e4ce3dbc4ec9,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_unlock_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_unlock_02.wav,72370,27b59f84f2a61d25b90bd9376d0d737a2d2131743b78062bcd13bf170a83a661,0.818594,pcm_s16le,44100,1,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_unlock_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_unlock_02.wav.meta,485,a88fa0701b7bbc70e75510ec1f68152b1ce28463ff281e9a0cbb40bc7e6f0c8f,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_upgrade_fail.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_fail.wav,204360,a2b67bd5781ed69ee3aa2329f12992fc430fa79653c4a04c83d082509e4ac8e5,0.708917,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_upgrade_fail.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_fail.wav.meta,485,6beae6d667d972f7c042cc191163e8c19d92b418916aa1727192f77320b7df14,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_upgrade_fail_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_fail_02.wav,290244,2b22f782046db00c95225898cb653f0c6e44fd1b60c478fbe34481370623765f,1.007125,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_upgrade_fail_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_fail_02.wav.meta,485,7dde5ce173b8ba4482028df285b831a08e70b10654acf4dcf066cabba09e2835,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_upgrade_success.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_success.wav,169010,a78187ae63c486e13a06b4b61a60c10bd635e9b5cab7ac6003dccbca14918ca1,0.586146,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_upgrade_success.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_success.wav.meta,485,67336c6b806b54c5af3611044c7e8d2e745d6fc482d616f494201a8d6567e516,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_upgrade_success_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_success_02.wav,270674,cf6adb64433694903938916d5acd8cdb6b46a7a3b7488544ef5af36780143328,0.939146,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_upgrade_success_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_success_02.wav.meta,485,b5ebabc44827cae4cd1ccffde94cfe1acfab0cc901b3c4ea27be5781efd34228,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/ui_upgrade_success_03.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_success_03.wav,338180,51cb384657f7374e0aa89347031e7409412b42622a17ab006c46e7f6b0e5c7ef,1.173542,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
UI/예전거 임시분리/ui_upgrade_success_03.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/ui_upgrade_success_03.wav.meta,485,550f2e5f1a46afd52fb31088602c36a223c9a019c0fadb336f100815fd592d7c,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/warning_message.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/warning_message.wav,138940,1e4c5094880146f353921922c13657593ea8447ab4e33dc5903b3637981ad983,0.48175,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/warning_message.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/warning_message.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/warning_message.wav.meta,485,d8e8e2a1316f0e62e34a94a17d471ed405ed7bf71fb9bc6a908900f13cd97896,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
UI/예전거 임시분리/warning_message_02.wav,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/warning_message_02.wav,66874,37d5844ee7d7244731785a57f898adc12e4fc75c103e63f6780a20070d3c20d0,0.231521,pcm_s24le,48000,2,Selected - restores existing broken event reference,06_Audio/SFX/UI/warning_message_02.wav,Metadata/source provenance; not auditioned,Original archive meta matches pre-pass missing GUID; copied audio only; Unity creates new meta.
UI/예전거 임시분리/warning_message_02.wav.meta,06_Audio/ImportedSource/SoundZip~/UI/예전거 임시분리/warning_message_02.wav.meta,485,a039124a07be47095081f233c3774c58d040484bcb311bdc4ec046001a61b1f9,,,,,Archived metadata - excluded from Unity import,,Metadata/source provenance; not auditioned,Source evidence only. Never copied into production.
ui_access_denied.wav,06_Audio/ImportedSource/SoundZip~/ui_access_denied.wav,48508,ff1beb93df8791983efa727baa1c853207802082531182cb2aa6ef96c32a6000,0.273152,pcm_s16le,44100,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
ui_countdown_tick.wav,06_Audio/ImportedSource/SoundZip~/ui_countdown_tick.wav,194672,147c0691ab49cfdfb6f36abc9523f43e2a89cfcc5ed552519be8645fe895beaa,0.675792,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
ui_retro_confirm.wav,06_Audio/ImportedSource/SoundZip~/ui_retro_confirm.wav,966356,a96d72cf6649cc42185139a3114d784323bdd8e3337b599effa878cf1335d910,0.838813,pcm_s24le,192000,2,Ambiguous - unassigned,,Metadata/source provenance; not auditioned,Audition before any mission/relay/communication assignment; source name is generic or duration unsuitable.
ui_soft_confirm.wav,06_Audio/ImportedSource/SoundZip~/ui_soft_confirm.wav,32662,4febddc364744dcadd88debf14e9e23d137c35d96ae2c6e924015eec10d4e687,0.369297,pcm_s16le,44100,1,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
ui_toggle.mp3,06_Audio/ImportedSource/SoundZip~/ui_toggle.mp3,15405,232f380113521807511706ce0cb491bd4aca3fa5da1daea263f82e3c246828ce,0.33,mp3,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
ui_warning_short.wav,06_Audio/ImportedSource/SoundZip~/ui_warning_short.wav,16074,fce16ad1211fcce22c931c83f4279d88fcc584f7bd038506a90c29ca6aada6af,0.089887,pcm_s16le,44100,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
weapon_laser_shot.wav,06_Audio/ImportedSource/SoundZip~/weapon_laser_shot.wav,138787,49ed43cde252c7807b7c2b6074e2e44d33aecc0bc5e0508f850ea5bc4a24201d,1.043469,pcm_s24le,44100,1,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
모음집1.flac,06_Audio/ImportedSource/SoundZip~/Compilations/모음집1.flac,1915291,28c7ae120942ed1db6a8aaa7e7ff9881c22a0a28ce732b1518b30d9e641d0dc0,15.273458,flac,48000,2,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
모음집2.wav,06_Audio/ImportedSource/SoundZip~/Compilations/모음집2.wav,21925514,e8aaca9dac7ba96092b4018d7784ced372b2df2532de541dd3ccaad5c8809f4c,76.129396,pcm_s24le,96000,1,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
모음집3.wav,06_Audio/ImportedSource/SoundZip~/Compilations/모음집3.wav,1593242,0fd1e53cc5077c861e600716a256fb199e7ae07cfb6ca3ce330f0c86229c33e9,6.021156,pcm_s24le,44100,2,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
모음집4.ogg,06_Audio/ImportedSource/SoundZip~/Compilations/모음집4.ogg,820022,16c99c143e952a96c8f23400e8de5cdc4d42f60a64932d8849513a3c31dccf7e,70.128,vorbis,48000,2,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
분류필요.zip,06_Audio/ImportedSource/SoundZip~/분류필요.zip,72633796,b0076f16bd86c57ea98775b43614f752ab29cce9fa518e1c2f0a6be0006db478,,,,,Nested source archive - inspected and preserved,,Metadata/source provenance; not auditioned,37 audio files byte-identical to outer-archive clips; duplicate extraction avoided.
분류필요.zip!/489486__lilmati__access-denied.wav,06_Audio/ImportedSource/SoundZip~/ui_access_denied.wav,48508,ff1beb93df8791983efa727baa1c853207802082531182cb2aa6ef96c32a6000,0.273152,pcm_s16le,44100,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
분류필요.zip!/514291__mrthenoronha__alien-sound-1-8-bit.wav,06_Audio/ImportedSource/SoundZip~/curse_alien_glitch.wav,332626,05c89891e871c8025b0bf0d64fd2d55b553d9a59025f8d55ef0afa0e30652058,1.884626,pcm_s16le,44100,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/515317__basarunder__countdown-1.wav,06_Audio/ImportedSource/SoundZip~/ui_countdown_tick.wav,194672,147c0691ab49cfdfb6f36abc9523f43e2a89cfcc5ed552519be8645fe895beaa,0.675792,pcm_s24le,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
분류필요.zip!/___menu-sounds.flac,06_Audio/ImportedSource/SoundZip~/Compilations/모음집1.flac,1915291,28c7ae120942ed1db6a8aaa7e7ff9881c22a0a28ce732b1518b30d9e641d0dc0,15.273458,flac,48000,2,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
분류필요.zip!/audiopapkin__dark-sound-design-elements-sfx-ps-011.wav,06_Audio/ImportedSource/SoundZip~/event_curse_ambient_stinger.wav,4466610,19ba4fdf7a480c1a6e842e29f0c34b3ed856cd2795ad0bfb880f658577ca390a,15.506667,pcm_s24le,48000,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/audiopapkin__riser-hit-sfx-119.wav,06_Audio/ImportedSource/SoundZip~/boss_phase_riser_long.wav,7894420,374acab0bd86a099e5cd68c85f04e93b28cb4f46cdb157fbfab6a3f585d624db,10.279083,pcm_f32le,96000,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/audiopapkin__sound-design-elements-impact-sfx-ps-001.wav,06_Audio/ImportedSource/SoundZip~/boss_impact_heavy.wav,3901524,ee1fd66ef27ea1a9c557848918aec67637ab5a35d31fa5dccec507e607c230ab,5.08,pcm_f32le,96000,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/bit_soft_impact.wav,06_Audio/ImportedSource/SoundZip~/ui_soft_confirm.wav,32662,4febddc364744dcadd88debf14e9e23d137c35d96ae2c6e924015eec10d4e687,0.369297,pcm_s16le,44100,1,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
분류필요.zip!/coins-game-sound.wav,06_Audio/ImportedSource/SoundZip~/Compilations/모음집3.wav,1593242,0fd1e53cc5077c861e600716a256fb199e7ae07cfb6ca3ce330f0c86229c33e9,6.021156,pcm_s24le,44100,2,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
분류필요.zip!/Curse_txt.wav,06_Audio/ImportedSource/SoundZip~/curse_text_tick.wav,1556,8ead2d798186e81e2726507b28e870fac9a664ad68f326c45c4078f426b9eb5a,0.012494,pcm_s16le,44100,1,Already present in project - no duplicate selected,06_Audio/SFX/Talk/Curse_txt.wav,Metadata/source provenance; not auditioned,
분류필요.zip!/dash (2).wav,06_Audio/ImportedSource/SoundZip~/player_dash_light.wav,51330,e21faf31ed6e61ef2b14acfd3cf441cb779c14759bed7c76479a481cff3d5e2a,0.16,pcm_s24le,48000,2,Already present in project - no duplicate selected,06_Audio/SFX/Player/dash (2).wav,Metadata/source provenance; not auditioned,
분류필요.zip!/dash.wav,06_Audio/ImportedSource/SoundZip~/player_dash_heavy.wav,105524,9d8cad344c4a653fd58c356db1770d5cb4fad725577b5f7808e9fce12a02fa24,0.597959,pcm_s16le,44100,2,Already present in project - no duplicate selected,06_Audio/SFX/Player/dash.wav,Metadata/source provenance; not auditioned,
분류필요.zip!/eating_chip.wav,06_Audio/ImportedSource/SoundZip~/pickup_tuning_chip.wav,465020,a587b36e2d4d03a0d0028346f97fecbda8862df9337a702c8e0b8c74a7346003,1.317438,pcm_f32le,44100,2,Ambiguous - unassigned,,Metadata/source provenance; not auditioned,Byte-identical to nested eating_chip.wav; filename is not evidence of an electronic pickup.
분류필요.zip!/energy_alarm.wav,06_Audio/ImportedSource/SoundZip~/boss_charge_warning.wav,277048,a88b2b2a28693ce3b3dc825ddbbfb4d0f5dfc369775679b28e61e3cf4370d8ba,1.56737,pcm_s16le,44100,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/event_cinematic-woosh-sfx-015.wav,06_Audio/ImportedSource/SoundZip~/event_transition_woosh.wav,3038286,a1bd6d50d031b8cf41fc0aa5d57907cf1956d3ab54056a8403b7224695702474,5.274656,pcm_s24le,96000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
분류필요.zip!/eventsounds.mp3,06_Audio/ImportedSource/SoundZip~/event_signal_activate.mp3,64199,6b050faa2c5a9537cb4124831bb4b17e1ad666fd8f240565ce8c66a5a4438db1,0.866033,mp3,44100,2,Ambiguous - unassigned,,Metadata/source provenance; not auditioned,Audition before any mission/relay/communication assignment; source name is generic or duration unsuitable.
분류필요.zip!/fight.flac,06_Audio/ImportedSource/SoundZip~/bgm_combat_loop.flac,3561850,400af7e1040708a84d50b7517cc8171bf70f29cd23571b6d00d01e566f35a6d4,33.936009,flac,44100,2,Already present in project - no duplicate selected,06_Audio/BGM/fight.flac,Metadata/source provenance; not auditioned,
분류필요.zip!/fmaudio__clicking-large-stones-together-2.wav,06_Audio/ImportedSource/SoundZip~/debris_small_click.wav,16976,f15de451f263a78120beabc6a02638c4415a1affcfd40fb0ab0893c184e30fdf,0.053094,pcm_s24le,96000,1,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/fmaudio__clunking-large-stones-together-2.wav,06_Audio/ImportedSource/SoundZip~/debris_heavy_clunk.wav,16230,9545e65bb290b554c25d2122cd7e677524f65c96d05efb35b21fe40bda466075,0.050521,pcm_s24le,96000,1,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/jazz-loop-rusted-maid.flac,06_Audio/ImportedSource/SoundZip~/bgm_shop_loop.flac,3193400,4115f253086edb5d1305fe503f9505e63a823d8facb1101e99c88afc4c2f8c1d,30.843039,flac,44100,2,Music - out of scope,,Metadata/source provenance; not auditioned,Not used as Settlement ambience; BGM unchanged.
분류필요.zip!/laser-effect-contact-mic.wav,06_Audio/ImportedSource/SoundZip~/Compilations/모음집2.wav,21925514,e8aaca9dac7ba96092b4018d7784ced372b2df2532de541dd3ccaad5c8809f4c,76.129396,pcm_s24le,96000,1,Compilation - manual cutting required,,Metadata/source provenance; not auditioned,Keep separate; manually cut and audition in Cakewalk Sonar. Never bind the whole file.
분류필요.zip!/laser_agreement.flac,06_Audio/ImportedSource/SoundZip~/boss_laser_charge_shot.flac,140012,6d5b01290152eb417898e1f998f758c4e5eaa73ef134d89f2065daeb989f2563,2.333333,flac,48000,2,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/lasergun.wav,06_Audio/ImportedSource/SoundZip~/weapon_laser_shot.wav,138787,49ed43cde252c7807b7c2b6074e2e44d33aecc0bc5e0508f850ea5bc4a24201d,1.043469,pcm_s24le,44100,1,Combat/presentation candidate - unassigned,,Metadata/source provenance; not auditioned,Existing combat/dash/text presentation unchanged; requires user audition before future use.
분류필요.zip!/lightswitch-click-02.mp3,06_Audio/ImportedSource/SoundZip~/ui_toggle.mp3,15405,232f380113521807511706ce0cb491bd4aca3fa5da1daea263f82e3c246828ce,0.33,mp3,48000,2,UI/pickup candidate - unassigned,,Metadata/source provenance; not auditioned,Existing authored clips preferred; candidate needs user audition before final binding.
